dispatch_date,order_id,customer_id,product_type,quantity,batch_ref,vehicle_number,driver_name,transporter,invoice_no,eway_bill_no,freight_inr,delivery_status,delivery_date,remarks
2021-04-19,D-1014,OEM-TVS,Disc Brake Caliper,1877,BATCH-2023-0348,GJ01-4759,Ganesh Waghmare,TCI Express,INV-760569,EWB266448113119,1136.98,Delivered,2021-06-08,POD pending
2021-10-09,D-3782,OEM-RENAULT,Clutch Plate,881,BATCH-2021-0430,TN07-4412,Rahul Sharma,Self-transport,INV-740772,EWB501335287567,,,08/04/2024,Customer requested reschedule
2024-03-09,D-3895,OEM-RENAULT,Wheel Hub Assy,1122,BATCH-2021-0447,MH13-5366,Deepak More,TCI Express,INV-619783,EWB800786005259,15415.35,In Transit,04/09/2023,POD pending
02/04/2021,D-2519,OEM-MARUTI,Wheel Hub Assy,1235,BATCH-2023-0380,TN07-5211,Satish Bhosale,TCI Express,INV-267672,,1499.46,Delivered,16/10/2022,Customer requested reschedule
23-09-2024,D-2423,OEM-BAJAJ,CV Joint,865,BATCH-2021-0123,TN07-7419,Rahul Sharma,Self-transport,INV-121950,EWB334385343363,18421.56,,2021-04-05,
2022-07-17,D-1584,OEM-HONDA,Clutch Plate,1087,BATCH-2024-0216,TN07-8553,,,,EWB530669937080,6267.41,Delivered,02-Oct-2024,POD pending
02/06/2024,D-1531,OEM-MAHINDRA,Disc Brake Caliper,864,BATCH-2024-0366,MH13-8337,Pradeep Jadhav,Safexpress,INV-957617,EWB469154104307,8036.49,Partial,21-Feb-2023,Customer not available
06/16/2021,D-1050,OEM-MAHINDRA,CV Joint,525,BATCH-2024-0139,MH12-2203,Amit Singh,Gati Ltd,INV-974643,EWB297413627153,16122.77,Delivered,16/01/2022,Returned – wrong address
2022-10-21,D-3090,OEM-RENAULT,Brake Pad Type A,665,BATCH-2021-0444,MH14-2119,Pradeep Jadhav,Self-transport,INV-573443,EWB903944015072,12797.95,Delivered,01/01/2021,Customer not available
25-05-2021,D-2875,OEM-TATA,ABS Sensor Ring,1914,BATCH-2022-0006,MH13-3214,Ganesh Waghmare,Gati Ltd,,EWB730832931994,20148.95,,23-04-2024,On time
02/12/2023,D-1621,OEM-MARUTI,ABS Sensor Ring,393,BATCH-2024-0479,MH12-1788,Rahul Sharma,Safexpress,INV-310640,EWB482190861511,831.28,Delivered,2022-06-18,Customer not available
2021-11-05,D-3747,OEM-RENAULT,CV Joint,593,BATCH-2022-0168,MH04-9492,Ravi Kumar,Mahindra Logistics,INV-494427,EWB171430877566,20417.97,Delivered,25/10/2021,Short delivery – balance next trip
2021-01-13,D-3328,OEM-MARUTI,Wheel Hub Assy,1283,BATCH-2023-0387,MH12-2742,Ravi Kumar,Gati Ltd,INV-231901,EWB719813838110,22353.2,Delivered,2024-12-02,Customer requested reschedule
2021-07-11,D-2443,OEM-BAJAJ,Brake Pad Type A,1258,BATCH-2022-0457,MH04-9022,Rahul Sharma,Delhivery,INV-701846,EWB983281039722,3358.01,Delivered,03/25/2024,Customer not available
07/28/2021,D-1365,OEM-MAHINDRA,Brake Pad Type B,335,BATCH-2022-0323,MH14-3654,Satish Bhosale,Mahindra Logistics,INV-532965,EWB151345563857,3455.51,Delivered,24-May-2022,Customer requested reschedule
11/12/2024,D-1108,OEM-MARUTI,Wheel Hub Assy,1397,BATCH-2021-0066,MH13-7340,Suresh Patil,BlueDart,INV-774606,EWB143555258248,24965.29,Delivered,2024-02-16,Returned – wrong address
2022-01-06,D-2917,OEM-HYUNDAI,Drum Brake Assy,841,BATCH-2021-0061,MH04-2579,Suresh Patil,VRL Logistics,INV-743094,EWB768011087249,15037.24,Delayed,17/06/2021,POD pending
20-Jan-2024,D-3031,OEM-RENAULT,Brake Pad Type B,1817,BATCH-2021-0377,MH13-9528,Pradeep Jadhav,Gati Ltd,INV-771537,EWB379530010966,11078.04,Delivered,31/10/2021,Customer not available
25-Mar-2024,D-3762,OEM-SUZUKI,Brake Pad Type A,630,BATCH-2021-0026,MH12-7861,Suresh Patil,Mahindra Logistics,INV-461639,EWB427457025911,2951.6,Delivered,12-Feb-2024,Customer requested reschedule
2023-01-11,D-4306,OEM-TVS,Drum Brake Assy,1989,BATCH-2023-0283,MH10-9795,Rahul Sharma,Safexpress,INV-293968,EWB986308965639,10777.02,Delivered,29-12-2024,POD pending
2023-05-21,D-1255,OEM-SUZUKI,Wheel Hub Assy,845,BATCH-2021-0243,MH12-2243,Amit Singh,VRL Logistics,INV-941565,EWB545090877404,1641.9,Delivered,2022-02-22,POD pending
2022-04-20,D-2045,OEM-TVS,Wheel Hub Assy,1759,BATCH-2021-0185,MH13-4058,Pradeep Jadhav,BlueDart,INV-873493,EWB124866419705,11076.21,Delivered,09/16/2024,Customer not available
2024-04-06,D-2105,OEM-SUZUKI,Brake Pad Type A,1196,BATCH-2022-0166,MH13-5779,,Safexpress,INV-118448,EWB986476349334,13606.86,In Transit,01-Sep-2023,POD pending
2023-07-16,D-4101,OEM-TVS,CV Joint,1463,BATCH-2021-0261,MH04-2902,Vijay Chavan,Gati Ltd,INV-935021,EWB199913849936,18761.76,Delivered,,Customer requested reschedule
2022-07-06,D-1315,OEM-SUZUKI,Disc Brake Caliper,1113,BATCH-2023-0450,KA01-5378,Ganesh Waghmare,Self-transport,,EWB326709439178,19387.83,Delivered,02/12/2022,POD pending
2021-02-06,D-1547,OEM-RENAULT,CV Joint,861,BATCH-2021-0304,MH12-5597,Pradeep Jadhav,Mahindra Logistics,INV-723810,EWB566004730805,17621.85,Delivered,27/01/2024,Delayed – vehicle breakdown
06-Jun-2024,D-3704,OEM-MAHINDRA,Wheel Hub Assy,66,BATCH-2024-0475,MH04-6728,Pradeep Jadhav,VRL Logistics,INV-781697,EWB818724604696,17224.43,Delivered,26-Jun-2022,Customer requested reschedule
26/07/2021,D-2125,OEM-BAJAJ,ABS Sensor Ring,332,BATCH-2022-0008,MH10-4391,Vijay Chavan,Safexpress,,EWB753519888403,20701.98,In Transit,02/07/2021,POD pending
2021-04-22,D-2613,OEM-HYUNDAI,Clutch Plate,260,BATCH-2021-0320,MH04-5896,,TCI Express,INV-724441,EWB912894116791,20435.6,Delivered,27-Jun-2021,Customer requested reschedule
2021-05-31,D-3908,OEM-TVS,Brake Disc,1892,BATCH-2024-0275,MH13-5925,Ganesh Waghmare,Safexpress,INV-274601,EWB225333736191,11927.44,Delivered,08/22/2024,Short delivery – balance next trip
2021-06-06,D-4167,OEM-MARUTI,ABS Sensor Ring,551,BATCH-2021-0266,MH10-2631,Satish Bhosale,Gati Ltd,,EWB275569006320,8533.02,,2021-03-23,Customer requested reschedule
03/22/2023,D-3533,OEM-MARUTI,Brake Pad Type B,640,BATCH-2022-0055,GJ01-8506,Deepak More,Self-transport,INV-155049,EWB669971608294,15070.23,Delivered,10-May-2022,
2022-05-23,D-3268,OEM-TATA,Disc Brake Caliper,1678,BATCH-2022-0356,MH10-7787,Nitin Sawant,Gati Ltd,INV-548836,EWB220807780740,15134.55,Delivered,30-Jan-2021,Returned – wrong address
2023-01-22,D-3653,OEM-RENAULT,CV Joint,926,BATCH-2021-0166,MH12-1474,Ravi Kumar,Delhivery,INV-746209,EWB211829111719,19359.27,,04-Oct-2021,Returned – wrong address
2022-03-30,D-1020,OEM-FORD,Clutch Plate,306,BATCH-2021-0208,MH10-7015,Suresh Patil,Self-transport,INV-958189,,6607.05,Partial,2024-10-22,On time
2024-05-22,D-1574,OEM-SUZUKI,Brake Disc,1906,BATCH-2021-0305,KA01-1793,Deepak More,BlueDart,INV-368889,EWB684886249958,6270.04,Delivered,07/07/2024,Delayed – vehicle breakdown
08/15/2021,D-3558,OEM-RENAULT,Brake Disc,1430,BATCH-2024-0093,MH14-6744,Ganesh Waghmare,Safexpress,INV-279455,EWB152104174668,4915.02,Partial,03/21/2023,Customer not available
2024-06-30,D-1443,OEM-TATA,CV Joint,1139,BATCH-2022-0337,MH04-6806,Ganesh Waghmare,Delhivery,INV-449598,EWB210700173977,16442.32,Returned,25-Sep-2024,POD pending
28-Jul-2022,D-1362,OEM-FORD,Brake Pad Type B,928,BATCH-2023-0040,MH12-8421,Suresh Patil,Self-transport,INV-162909,EWB544119568446,23594.09,Delivered,01-Mar-2022,Short delivery – balance next trip
06-Mar-2024,D-3241,OEM-SUZUKI,Brake Shoe,1138,BATCH-2023-0172,GJ01-4365,Nitin Sawant,VRL Logistics,INV-135081,EWB633838529526,9340.99,Delivered,11/27/2023,On time
04/22/2023,D-2866,OEM-SUZUKI,Wheel Hub Assy,1654,BATCH-2022-0067,MH12-8806,Deepak More,BlueDart,INV-758076,EWB149077529483,6572.31,,28-10-2024,Customer not available
2024-04-11,D-3757,OEM-RENAULT,Brake Shoe,1027,BATCH-2023-0234,MH13-1101,Satish Bhosale,VRL Logistics,INV-390994,EWB550857826237,13745.91,Delivered,09/12/2024,Returned – wrong address
2024-07-05,D-3796,OEM-RENAULT,Wheel Hub Assy,1581,BATCH-2024-0367,TN07-9651,Rahul Sharma,Mahindra Logistics,INV-627919,,15309.55,Delayed,02-04-2023,On time
16/09/2021,D-2230,OEM-TVS,Brake Disc,201,BATCH-2023-0041,MH10-6403,Pradeep Jadhav,Gati Ltd,INV-203650,EWB227761819120,1361.59,,03/03/2023,On time
2023-05-04,D-2061,OEM-BAJAJ,Brake Disc,1682,BATCH-2023-0434,MH12-1398,Ganesh Waghmare,Gati Ltd,INV-511128,,11300.51,Delayed,16-Feb-2023,POD pending
10/11/2022,D-3713,OEM-HONDA,Disc Brake Caliper,1508,BATCH-2023-0332,MH13-2913,Ganesh Waghmare,Safexpress,INV-953670,EWB153100574250,1514.22,Delivered,11/08/2022,POD pending
2023-02-15,D-3716,OEM-HYUNDAI,Brake Pad Type B,1166,BATCH-2022-0242,GJ01-1997,Pradeep Jadhav,TCI Express,INV-103850,,20658.84,Delivered,29-07-2023,Customer requested reschedule
05/24/2022,D-2968,OEM-HYUNDAI,Disc Brake Caliper,682,BATCH-2024-0281,GJ01-3202,Vijay Chavan,Safexpress,INV-764649,EWB257127552866,1007.72,Delayed,2021-03-08,
10-05-2023,D-3419,OEM-TVS,Brake Pad Type B,985,BATCH-2023-0223,MH12-4979,Vijay Chavan,,INV-800636,EWB473081586579,13203.9,Delivered,12/05/2021,Customer requested reschedule
2024-07-01,D-3190,OEM-TVS,Wheel Hub Assy,1103,BATCH-2024-0224,TN07-5057,Ganesh Waghmare,TCI Express,INV-467929,EWB270174598971,19449.38,Delivered,2023-07-22,Delayed – vehicle breakdown
21/12/2024,D-3596,OEM-TVS,Drum Brake Assy,1515,BATCH-2021-0182,KA01-7974,Rahul Sharma,Gati Ltd,INV-814950,EWB363420019935,10261.34,Delivered,25-Feb-2023,Short delivery – balance next trip
14-07-2024,D-3816,OEM-RENAULT,CV Joint,339,BATCH-2024-0485,TN07-2705,Suresh Patil,,INV-377583,EWB883196638240,3826.84,Delivered,02/12/2024,Delayed – vehicle breakdown
27/05/2023,D-1704,OEM-HONDA,Brake Pad Type B,1688,BATCH-2021-0422,MH10-8100,Pradeep Jadhav,TCI Express,INV-534599,EWB762009903247,5348.93,Delivered,02-Dec-2021,Customer not available
2024-06-01,D-3208,OEM-SUZUKI,Disc Brake Caliper,1244,BATCH-2024-0101,MH14-4968,Suresh Patil,Self-transport,INV-826076,EWB118204259336,21321.65,In Transit,2023-01-31,Customer not available
2023-04-19,D-4373,OEM-TVS,Brake Pad Type A,152,BATCH-2021-0332,GJ01-7428,Deepak More,Gati Ltd,INV-602777,EWB641445673281,6231.09,Delivered,2022-12-04,On time
2023-01-28,D-3516,OEM-SUZUKI,Disc Brake Caliper,1748,BATCH-2024-0088,MH14-1656,Ravi Kumar,Mahindra Logistics,INV-214870,EWB677465956428,19577.89,Delivered,17/01/2023,On time
2021-12-03,D-1492,OEM-RENAULT,Clutch Plate,956,BATCH-2022-0250,TN07-4319,Rahul Sharma,Gati Ltd,INV-508695,EWB617198099160,7112.21,Delayed,27-02-2021,Delayed – vehicle breakdown
17-Apr-2023,D-2071,OEM-HYUNDAI,ABS Sensor Ring,1977,BATCH-2023-0172,GJ01-4753,Nitin Sawant,TCI Express,INV-808742,,17598.71,Delivered,10/24/2024,Returned – wrong address
2023-04-14,D-1752,OEM-BAJAJ,Brake Shoe,325,BATCH-2024-0013,MH12-9035,Rahul Sharma,TCI Express,INV-742055,EWB493347501364,15103.38,In Transit,06-Aug-2022,On time
2021-05-10,D-2516,OEM-HYUNDAI,Brake Pad Type B,361,BATCH-2024-0243,MH14-3088,Amit Singh,,INV-288257,EWB423028937577,12525.2,Delivered,03-Sep-2022,Delayed – vehicle breakdown
2021-08-22,D-1065,OEM-SUZUKI,Brake Pad Type A,1259,BATCH-2024-0495,TN07-4112,Amit Singh,Delhivery,INV-317377,EWB335200768381,3711.8,In Transit,18/03/2024,POD pending
04/05/2022,D-1295,OEM-TATA,Brake Pad Type A,655,BATCH-2021-0029,GJ01-8742,Nitin Sawant,Self-transport,INV-676024,,23678.23,Returned,01/04/2024,Delayed – vehicle breakdown
03-Jul-2024,D-3880,OEM-MARUTI,Clutch Plate,1365,BATCH-2024-0083,KA01-3455,Pradeep Jadhav,BlueDart,INV-683874,EWB824410872046,16632.5,Partial,,Returned – wrong address
2024-11-13,D-1203,OEM-FORD,Wheel Hub Assy,195,BATCH-2024-0307,MH14-6108,Vijay Chavan,Gati Ltd,INV-862974,EWB686181452364,23784.55,Delivered,2022-11-10,Customer not available
06/06/2024,D-1605,OEM-HONDA,Disc Brake Caliper,1907,BATCH-2022-0334,KA01-5436,Amit Singh,Self-transport,INV-343375,EWB191549608426,,Delivered,2024-02-11,Short delivery – balance next trip
05/19/2022,D-3088,OEM-MAHINDRA,Brake Shoe,291,BATCH-2021-0164,MH10-2973,Rahul Sharma,TCI Express,INV-943167,EWB644345198689,19326.09,Delivered,,On time
2021-06-14,D-3338,OEM-FORD,Drum Brake Assy,844,BATCH-2023-0151,TN07-7437,Pradeep Jadhav,Safexpress,INV-435252,EWB303079681793,17711.91,Delivered,09/10/2023,On time
2024-09-16,D-4360,OEM-HONDA,Clutch Plate,1278,BATCH-2023-0086,MH12-3412,Rahul Sharma,VRL Logistics,INV-795744,EWB268172085527,18379.31,Delivered,23-Apr-2024,On time
2021-12-13,D-1280,OEM-BAJAJ,CV Joint,409,BATCH-2023-0465,MH12-2758,,VRL Logistics,INV-362057,EWB641345710916,1227.49,In Transit,09/11/2021,POD pending
2023-08-25,D-4382,OEM-TATA,ABS Sensor Ring,697,BATCH-2024-0297,MH10-4666,Nitin Sawant,BlueDart,INV-164659,EWB263458353196,22195.25,In Transit,02/02/2024,Delayed – vehicle breakdown
2022-10-11,D-3608,OEM-HONDA,Wheel Hub Assy,1221,BATCH-2023-0440,MH14-2159,Suresh Patil,Self-transport,,EWB663566033208,19667.76,Delayed,10/30/2022,Returned – wrong address
2021-10-16,D-2464,OEM-MAHINDRA,Clutch Plate,447,BATCH-2022-0491,MH12-5509,Amit Singh,BlueDart,INV-954772,EWB241809319984,22067.14,Delivered,22/01/2023,Returned – wrong address
01-12-2021,D-1560,OEM-FORD,Brake Pad Type B,785,BATCH-2021-0412,TN07-4916,,Mahindra Logistics,INV-351884,EWB658923520597,11923.08,Delivered,2022-08-06,Short delivery – balance next trip
2024-11-18,D-1589,OEM-FORD,Brake Pad Type A,1326,BATCH-2023-0298,MH10-8893,Suresh Patil,Safexpress,INV-369555,EWB589042401233,7123.6,Delivered,11/06/2021,
2023-12-01,D-1502,OEM-BAJAJ,ABS Sensor Ring,656,BATCH-2023-0241,GJ01-4712,Ganesh Waghmare,VRL Logistics,INV-196348,EWB472599834789,,Delivered,27-Dec-2024,
2021-11-29,D-4229,OEM-HYUNDAI,Brake Pad Type A,1938,BATCH-2021-0450,GJ01-4005,Nitin Sawant,Gati Ltd,INV-657265,EWB401877905375,11290.38,Delivered,2022-04-06,Short delivery – balance next trip
10/04/2021,D-1607,OEM-RENAULT,Brake Pad Type B,818,BATCH-2021-0066,MH10-8229,Suresh Patil,TCI Express,INV-819686,EWB738904857277,1248.19,Delivered,05/28/2022,Customer requested reschedule
2024-10-10,D-1812,OEM-HONDA,CV Joint,565,BATCH-2023-0234,MH14-4891,Pradeep Jadhav,Mahindra Logistics,INV-347031,EWB782041147713,15252.8,Delivered,26/02/2022,POD pending
24-Mar-2024,D-1468,OEM-HYUNDAI,CV Joint,465,BATCH-2024-0230,KA01-4884,Rahul Sharma,VRL Logistics,INV-946696,EWB187629259144,17145.17,Delivered,19-May-2023,Customer requested reschedule
2022-08-01,D-3422,OEM-MARUTI,ABS Sensor Ring,536,BATCH-2021-0311,KA01-2990,Deepak More,BlueDart,,EWB557883308800,24585.47,Delivered,06/29/2023,POD pending
31/03/2024,D-1587,OEM-TVS,Wheel Hub Assy,1831,BATCH-2021-0443,KA01-4471,Deepak More,,INV-707011,EWB969948655955,,Delivered,07/19/2024,On time
2021-01-21,D-4144,OEM-TVS,Disc Brake Caliper,1419,BATCH-2021-0107,KA01-3115,Vijay Chavan,Safexpress,INV-877362,EWB632129518552,19190.4,Delivered,07/14/2022,Returned – wrong address
07/21/2022,D-1600,OEM-BAJAJ,Clutch Plate,928,BATCH-2023-0040,TN07-5042,Vijay Chavan,Safexpress,,,6374.67,In Transit,19/01/2022,
2021-08-24,D-1796,OEM-HYUNDAI,Wheel Hub Assy,510,BATCH-2023-0229,MH04-8509,Amit Singh,TCI Express,INV-788278,EWB505458432148,6245.6,Delivered,09/22/2021,POD pending
23/06/2024,D-2518,OEM-RENAULT,Brake Shoe,762,BATCH-2021-0055,MH12-7288,Rahul Sharma,VRL Logistics,INV-266545,EWB308895783123,1076.74,Delivered,24-03-2023,Customer not available
02-Aug-2023,D-2880,OEM-BAJAJ,ABS Sensor Ring,1545,BATCH-2024-0330,MH10-2481,Nitin Sawant,Delhivery,INV-558417,EWB241122935454,21649.11,,10-11-2022,POD pending
06/12/2022,D-3970,OEM-MARUTI,Brake Disc,1182,BATCH-2024-0411,MH12-7725,Ravi Kumar,TCI Express,INV-105670,EWB330159071951,11634.82,In Transit,10/02/2023,Short delivery – balance next trip
27-May-2022,D-4407,OEM-RENAULT,Wheel Hub Assy,203,BATCH-2021-0061,TN07-2643,,Self-transport,INV-949093,EWB359279273478,23050.07,Delivered,2021-04-16,On time
2022-09-21,D-3275,OEM-HYUNDAI,Wheel Hub Assy,758,BATCH-2023-0087,MH04-9758,Nitin Sawant,VRL Logistics,INV-199275,EWB287773790703,12619.96,Delivered,08-03-2024,Short delivery – balance next trip
2021-03-29,D-3943,OEM-BAJAJ,Brake Disc,1813,BATCH-2022-0412,MH13-8607,Suresh Patil,,INV-952964,EWB767205419851,23969.93,In Transit,26-06-2021,On time
2024-01-04,D-2908,OEM-BAJAJ,Wheel Hub Assy,1121,BATCH-2022-0201,GJ01-3324,Deepak More,TCI Express,INV-251122,,16929.08,In Transit,20-Mar-2022,Customer requested reschedule
06/25/2022,D-1710,OEM-FORD,Brake Pad Type B,855,BATCH-2023-0300,MH12-9122,Deepak More,Gati Ltd,INV-894767,EWB118430606362,,Delivered,03-12-2024,Customer not available
2023-11-18,D-4416,OEM-SUZUKI,Brake Disc,1516,BATCH-2021-0479,MH12-6459,Ravi Kumar,Safexpress,INV-843729,EWB756619342936,6498.92,Partial,,Delayed – vehicle breakdown
2021-09-08,D-2645,OEM-HYUNDAI,CV Joint,1950,BATCH-2022-0433,MH12-2918,Ganesh Waghmare,Gati Ltd,INV-463418,EWB356886424924,12789.81,Delivered,04-Jun-2021,Customer not available
22-08-2023,D-3274,OEM-FORD,Disc Brake Caliper,1469,BATCH-2023-0102,GJ01-7701,Vijay Chavan,Self-transport,INV-952215,EWB552638833731,23485.07,Delivered,18-09-2023,Customer requested reschedule
2021-05-11,D-4099,OEM-MAHINDRA,Brake Pad Type A,1974,BATCH-2021-0477,MH12-5662,,TCI Express,INV-609880,EWB694345454163,14476.57,Delivered,2022-07-07,Returned – wrong address
2024-05-01,D-2875,OEM-RENAULT,Clutch Plate,1705,BATCH-2022-0392,GJ01-8209,Pradeep Jadhav,Delhivery,INV-520329,EWB758396176522,1172.29,Delivered,11/13/2024,Customer not available
2023-06-17,D-1119,OEM-MAHINDRA,Disc Brake Caliper,1956,BATCH-2021-0209,TN07-9736,,VRL Logistics,INV-443866,EWB461536315211,1471.2,In Transit,12/19/2022,Customer requested reschedule
2023-05-03,D-3933,OEM-HYUNDAI,Brake Disc,1317,BATCH-2021-0458,MH13-8827,Ravi Kumar,Delhivery,INV-512735,EWB574344288803,3187.46,Delayed,06/01/2024,Customer requested reschedule
2021-10-17,D-3295,OEM-SUZUKI,Brake Pad Type B,1169,BATCH-2022-0149,MH13-7266,Deepak More,BlueDart,INV-993213,EWB544331495216,9311.09,Delayed,24-Mar-2024,Short delivery – balance next trip
28-11-2022,D-3024,OEM-BAJAJ,Wheel Hub Assy,1949,BATCH-2021-0091,MH10-5541,Rahul Sharma,BlueDart,INV-973034,EWB396697114629,1176.71,Delivered,05-08-2021,Customer requested reschedule
25/05/2023,D-2053,OEM-HONDA,Clutch Plate,1279,BATCH-2024-0262,MH14-1528,Nitin Sawant,VRL Logistics,INV-369282,EWB776327554799,716.07,Delivered,21-07-2023,Customer requested reschedule
2022-04-08,D-2945,OEM-HONDA,Brake Pad Type B,1511,BATCH-2023-0317,MH13-4249,Nitin Sawant,Delhivery,INV-909012,EWB976921769789,13088.99,Delayed,22/01/2021,
2022-06-12,D-2447,OEM-TATA,Brake Pad Type A,1886,BATCH-2021-0120,KA01-3078,Rahul Sharma,Self-transport,INV-487685,EWB819463036218,3359.09,Partial,19-03-2024,POD pending
2023-08-28,D-2037,OEM-TATA,Brake Pad Type B,1506,BATCH-2024-0041,GJ01-2264,Suresh Patil,Gati Ltd,INV-755860,EWB958186852915,12311.32,Delivered,,POD pending
2024-12-22,D-1111,OEM-HYUNDAI,Disc Brake Caliper,1231,BATCH-2024-0365,MH13-4078,Suresh Patil,Mahindra Logistics,INV-333975,EWB283323659567,19907.66,In Transit,01/26/2023,Delayed – vehicle breakdown
2021-09-15,D-2251,OEM-TATA,Brake Pad Type B,1940,BATCH-2024-0290,MH10-9342,Satish Bhosale,BlueDart,INV-613276,EWB397684670228,17947.5,Delivered,04-Nov-2021,Customer requested reschedule
2022-07-25,D-3807,OEM-FORD,Disc Brake Caliper,1470,BATCH-2021-0333,TN07-8990,Ganesh Waghmare,Gati Ltd,INV-322645,EWB431194262624,7804.12,Delivered,11/11/2024,Short delivery – balance next trip
2023-04-09,D-4185,OEM-HONDA,Brake Shoe,935,BATCH-2022-0214,GJ01-4021,Ganesh Waghmare,VRL Logistics,INV-402187,EWB729755693228,13496.83,Delivered,17-Aug-2024,On time
2022-08-17,D-3225,OEM-TATA,Drum Brake Assy,368,BATCH-2022-0035,MH14-4569,Suresh Patil,TCI Express,INV-877985,,,Delivered,09-May-2021,Returned – wrong address
2022-12-02,D-3678,OEM-TVS,Brake Shoe,377,BATCH-2022-0384,MH04-5049,Rahul Sharma,Gati Ltd,INV-360266,EWB580229461464,18267.79,In Transit,08/02/2021,Customer not available
25-Feb-2024,D-2245,OEM-TVS,Brake Disc,333,BATCH-2024-0074,MH14-7715,Suresh Patil,Gati Ltd,INV-761089,EWB445232910361,19334.59,In Transit,28/08/2023,Delayed – vehicle breakdown
2023-05-22,D-2597,OEM-BAJAJ,Brake Shoe,1336,BATCH-2024-0098,GJ01-9940,Amit Singh,Mahindra Logistics,INV-135276,EWB210092265797,19498.37,Delivered,12/05/2024,
2021-07-06,D-1675,OEM-SUZUKI,Clutch Plate,890,BATCH-2021-0015,MH10-9341,Nitin Sawant,Gati Ltd,INV-322301,EWB725805134284,,Delivered,08/03/2024,On time
2023-11-16,D-3228,OEM-TATA,Clutch Plate,1703,BATCH-2021-0073,MH14-5553,Ganesh Waghmare,Delhivery,INV-115799,EWB144276266384,23731.24,Delivered,09/06/2024,Delayed – vehicle breakdown
2022-10-17,D-3383,OEM-MARUTI,Clutch Plate,1795,BATCH-2024-0328,MH10-7215,Satish Bhosale,TCI Express,INV-294004,EWB306498788309,15346.46,Delivered,18-02-2021,On time
27-Dec-2022,D-3017,OEM-BAJAJ,CV Joint,213,BATCH-2022-0044,MH10-2617,,Delhivery,INV-130272,EWB741856292659,23757.08,Returned,01-06-2022,Customer requested reschedule
2024-06-29,D-1986,OEM-MARUTI,Wheel Hub Assy,1691,BATCH-2023-0232,MH14-6373,,Safexpress,INV-389182,EWB586693564100,1207.61,Delivered,21-08-2023,POD pending
2024-12-27,D-3540,OEM-RENAULT,Brake Pad Type A,936,BATCH-2024-0211,MH13-7978,Rahul Sharma,Delhivery,INV-889696,EWB358852419136,15624.48,In Transit,23-12-2023,POD pending
19-09-2023,D-3580,OEM-FORD,Clutch Plate,1102,BATCH-2023-0490,MH04-2407,Amit Singh,Self-transport,INV-978928,EWB349469033575,,Delivered,11/27/2022,Customer not available
2023-04-03,D-4186,OEM-TATA,Brake Pad Type A,1575,BATCH-2023-0429,MH13-8153,Satish Bhosale,BlueDart,INV-211048,EWB504736915679,7717.95,Delivered,08-10-2021,Short delivery – balance next trip
2022-10-21,D-4343,OEM-MARUTI,Brake Disc,900,BATCH-2024-0081,TN07-5943,Nitin Sawant,Gati Ltd,INV-932238,EWB544516530674,18869.26,Delivered,20/04/2022,Customer not available
2023-01-19,D-1522,OEM-SUZUKI,ABS Sensor Ring,383,BATCH-2023-0276,MH10-3836,Suresh Patil,Safexpress,INV-174287,EWB875526482757,6810.4,Delivered,12/08/2024,
2022-09-04,D-2499,OEM-SUZUKI,Disc Brake Caliper,926,BATCH-2022-0181,GJ01-7896,Pradeep Jadhav,Gati Ltd,INV-334322,EWB989224927065,7812.63,Delivered,2022-12-23,On time
2022-08-28,D-3847,OEM-FORD,Brake Pad Type B,1735,BATCH-2022-0029,TN07-4793,Satish Bhosale,Delhivery,,EWB389542126903,16321.74,In Transit,2023-05-03,Customer requested reschedule
2023-09-23,D-2077,OEM-FORD,Wheel Hub Assy,1275,BATCH-2023-0219,MH10-8952,Nitin Sawant,TCI Express,INV-607210,EWB523079139203,,Delivered,04/05/2024,Returned – wrong address
2023-12-14,D-3398,OEM-HONDA,Brake Pad Type A,1768,BATCH-2022-0067,GJ01-4673,Nitin Sawant,Self-transport,INV-538021,EWB134384218427,23694.27,Delivered,2023-07-15,POD pending
2024-09-11,D-1279,OEM-HYUNDAI,Clutch Plate,369,BATCH-2024-0165,MH04-8219,Rahul Sharma,Delhivery,INV-900204,EWB170173941782,6004.73,Delivered,2022-03-12,On time
2024-12-26,D-2100,OEM-MARUTI,Brake Pad Type A,1330,BATCH-2024-0040,MH14-7512,Amit Singh,Delhivery,INV-496567,EWB830954738608,20574.85,Delivered,10-05-2022,POD pending
2023-12-14,D-1937,OEM-BAJAJ,Wheel Hub Assy,1883,BATCH-2023-0352,GJ01-5312,Ravi Kumar,TCI Express,INV-358335,EWB591472036247,,Delivered,19-Dec-2024,On time
